timeSteps,wMin,wMax,success,failure,wait
50000,2,16,8347,3636,29670

state_index,state_type,transition_type,frame_type
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,2
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,2
10,1,2
33,2,3
32,2,3
31,2,3
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,2
12,2,3
11,2,3
10,1,2
31,2,3
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,2
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
18,1,2
19,2,3
18,1,2
19,2,3
18,1,2
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,2
10,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,2
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,2
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,2
13,2,3
12,2,3
11,2,3
10,1,2
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
32,2,3
31,2,3
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,2
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,2
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,2
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,2
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
18,1,2
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
32,2,3
31,2,3
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
31,2,3
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,2
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
12,2,3
11,2,3
10,1,2
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,2
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,2
17,2,3
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,2
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,2
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
21,2,3
20,2,3
19,2,3
18,1,2
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
10,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,2
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,2
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,2
13,2,3
12,2,3
11,2,3
10,1,2
31,2,3
30,2,3
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,2
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,2
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,2
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,2
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,2
17,2,3
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,2
13,2,3
12,2,3
11,2,3
10,1,2
29,2,3
28,2,3
27,2,3
26,2,3
25,2,3
24,2,3
23,2,3
22,2,3
21,2,3
20,2,3
19,2,3
18,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,2
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,2
17,2,3
16,2,3
15,2,3
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,2
9,2,3
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
8,2,3
7,2,3
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
6,1,2
14,2,3
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,2
9,2,3
8,2,3
7,2,3
6,1,2
13,2,3
12,2,3
11,2,3
10,1,1
3,4,5
2,4,5
1,4,64
4,1,2
6,1,1
3,4,5
2,4,5
1,4,64
5,2,3
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
4,1,1
3,4,5
2,4,5
1,4,64
